country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020621,3,,Female,,,9,Tigrigna,33,,,44.44444275,17,,17,33,,0,,,,,,,,40,,6,,,17,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020622,3,,Female,,,9,Tigrigna,12,,,6,0,,0,12,,0,,,,,,,,6,,0,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020623,3,,Female,,,10,Tigrigna,51,,,64,30,,49,51,,0,,,,,,,,48,,15,,,49,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020624,3,,Female,,,9,Tigrigna,18,,,12,0,,9,18,,0,,,,,,,,12,,0,,,9,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020625,3,,Female,,,9,Tigrigna,20,,,19,0,,9,20,,0,,,,,,,,19,,0,,,9,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020626,3,,Female,,,10,Tigrigna,17,,,7,2,,3,17,,0,,,,,,,,7,,0,,,3,,0,,,0,0,,,,,,,,,,,,1,20,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020627,3,,Female,,,9,Tigrigna,57,,,28,18,,24,57,,0,,,,,,,,28,,0,,,24,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020628,3,,Female,,,9,Tigrigna,5,,,21,0,,14,5,,0,,,,,,,,21,,0,,,14,,,,,1,20,,,,,,,,,,,,4,80,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020629,3,,Female,,,13,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020630,3,,Female,,,10,Tigrigna,40,,,33,0,,15,40,,0,,,,,,,,33,,0,,,15,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020631,3,,Male,,,9,Tigrigna,20,,,4,0,,0,20,,0,,,,,,,,4,,0,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020632,3,,Male,,,10,Tigrigna,7,,,4,0,,0,7,,0,,,,,,,,4,,0,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020633,3,,Male,,,10,Tigrigna,10,,,3,0,,0,10,,0,,,,,,,,3,,0,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020634,3,,Male,,,9,Tigrigna,40,,,57.59999847,38,,43,40,,0,,,,,,,,48,,10,,,43,,0,,,2,40,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,38,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020635,3,,Male,,,10,Tigrigna,20,,,27,0,,26,20,,0,,,,,,,,27,,0,,,26,,0,,,2,40,,,,,,,,,,,,2,40,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020636,3,,Male,,,11,Tigrigna,7,,,5,0,,1,7,,0,,,,,,,,5,,0,,,1,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020637,3,,Male,,,10,Tigrigna,144.8780518,,,130.4347839,46,,91.57894897,99,,19,,,,,,,,50,,37,,,58,,22,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,46,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020638,3,,Male,,,10,Tigrigna,70,,,52.63158035,28,,50,70,,0,,,,,,,,50,,3,,,50,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,28,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020639,3,,Male,,,14,Tigrigna,61,,,35,21,,31,61,,0,,,,,,,,35,,0,,,31,,0,,,2,40,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,b5995fd4b54e0b50b8358d68bfcdbbdf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010618,2,,Male,,,8,Tigrigna,56,,,39,25,,36,56,,0,,,,,,,,39,,0,,,36,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010619,2,,Male,,,8,Tigrigna,55,,,25,14,,12,55,,0,,,,,,,,25,,0,,,12,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,14,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010620,2,,Male,,,9,Tigrigna,69,,,29,18,,14,69,,0,,,,,,,,29,,0,,,14,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010621,3,,Female,,,9,Tigrigna,80,,,32,17,,28,80,,0,,,,,,,,32,,0,,,28,,,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010622,3,,Female,,,9,Tigrigna,70,,,31,0,,19,70,,0,,,,,,,,31,,0,,,19,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010623,3,,Female,,,9,Tigrigna,76,,,40,35,,28,76,,0,,,,,,,,40,,0,,,28,,,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,35,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010624,3,,Female,,,9,Tigrigna,100,,,40,33,,15,100,,0,,,,,,,,40,,0,,,15,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,33,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010625,3,,Female,,,9,Tigrigna,55,,,35,17,,20,55,,0,,,,,,,,35,,0,,,20,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010626,3,,Female,,,9,Tigrigna,107.1428604,,,73.5,39,,60,100,,4,,,,,,,,49,,20,,,60,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,39,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010627,3,,Female,,,10,Tigrigna,58,,,18,12,,20,58,,0,,,,,,,,18,,0,,,20,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010628,3,,Female,,,9,Tigrigna,77,,,43,26,,21,77,,0,,,,,,,,43,,0,,,21,,,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,26,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010629,3,,Female,,,10,Tigrigna,90,,,42,38,,36,90,,0,,,,,,,,42,,0,,,36,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,38,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010630,3,,Female,,,10,Tigrigna,99,,,49,32,,32,99,,0,,,,,,,,49,,0,,,32,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,32,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010631,3,,Male,,,14,Tigrigna,30,,,43,24,,38,30,,0,,,,,,,,43,,0,,,38,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010632,3,,Male,,,12,Tigrigna,75,,,76.92308044,34,,48,75,,0,,,,,,,,50,,21,,,48,,0,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,34,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010633,3,,Male,,,10,Tigrigna,68,,,53.33333206,29,,23,68,,0,,,,,,,,48,,6,,,23,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010634,3,,Male,,,10,Tigrigna,70,,,40,16,,29,70,,0,,,,,,,,40,,0,,,29,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010635,3,,Male,,,10,Tigrigna,62,,,35,29,,17,62,,0,,,,,,,,35,,0,,,17,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010636,3,,Male,,,12,Tigrigna,64,,,27,21,,3,64,,0,,,,,,,,27,,0,,,3,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010637,3,,Male,,,14,Tigrigna,40,,,39,26,,32,40,,0,,,,,,,,39,,0,,,32,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,26,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010638,3,,Male,,,9,Tigrigna,90,,,38,32,,19,90,,0,,,,,,,,38,,0,,,19,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,32,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010639,3,,Male,,,10,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010640,3,,Male,,,9,Tigrigna,120,,,50,35,,39,100,,10,,,,,,,,50,,0,,,39,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,35,,0,,,,,,,,,3ad37ebf207823f2e896a21218601f1e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010701,2,,Male,,,11,Tigrigna,79,,,71.42857361,31,,59,79,,0,,,,,,,,50,,18,,,59,,0,,,5,100,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,31,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010702,2,,Male,,,12,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010703,2,,Male,,,11,Tigrigna,23,,,21,0,,1,23,,0,,,,,,,,21,,0,,,1,,0,,,0,0,,,,,,,,,,,,1,20,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010704,2,,Male,,,9,Tigrigna,18,,,0,0,,0,18,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010705,2,,Male,,,11,Tigrigna,57,,,22,15,,4,57,,0,,,,,,,,22,,0,,,4,,0,,,0,0,,,,,,,,,,,,0,0,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,15,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010706,2,,Male,,,9,Tigrigna,59,,,37,20,,26,59,,0,,,,,,,,37,,0,,,26,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010707,2,,Male,,,8,Tigrigna,64,,,30,12,,4,64,,0,,,,,,,,30,,0,,,4,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010708,2,,Male,,,8,Tigrigna,47,,,38,0,,8,47,,0,,,,,,,,38,,0,,,8,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010709,2,,Male,,,8,Tigrigna,10,,,12,2,,9,10,,0,,,,,,,,12,,0,,,9,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010710,2,,Male,,,8,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,1,20,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010711,2,,Female,,,8,Tigrigna,2,,,3,4,,0,2,,0,,,,,,,,3,,0,,,0,,0,,,0,0,,,,,,,,,,,,0,0,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,4,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010712,2,,Female,,,10,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,1,20,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010713,2,,Female,,,8,Tigrigna,15,,,5,0,,0,15,,0,,,,,,,,5,,0,,,0,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010714,2,,Female,,,10,Tigrigna,67,,,27,22,,14,67,,0,,,,,,,,27,,0,,,14,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,22,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010715,2,,Female,,,8,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,10e68c42d75e9ec958dd3ae3a8f24172
